current_path,current_category,recommended_action,recommended_target,risk,phase,manual_review_required,status,notes
src/modules/institution/server/tenant-quota-enforcement.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/treatment-followup-confirmation.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/treatment-followup-suggestions.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/treatment-summary-query-parser.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/treatment-summary-repository.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/treatment-summary-write-input.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/trial-provisioning-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/trusted-reachout-safety-repository.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/trusted-reachout-safety-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/trusted-reachout-safety-transaction.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-controlled-reachout-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-controlled-reachout-transaction.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-broadcast-task-mock-provider.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-broadcast-task-outcome-repository.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-broadcast-task-outcome-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-broadcast-task-provider-contract.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-broadcast-task-provider-runtime.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-broadcast-task-recipient-resolver.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-contact-precheck-runtime.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-contact-readonly-proof-runtime.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-mapping-candidates-reader.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-mapping-repository.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-mapping-review-action-default-runtime.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-mapping-review-action-mock-runtime.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-mapping-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-customer-mapping-transaction.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-dry-run-snapshot-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-official-internal-message-proof-runtime.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-official-secret-precheck-runtime.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-real-send-execution-shell-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-real-send-proof-repository.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/server/wecom-real-send-proof-service.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/AiConversationWorkbench.test.tsx,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/AiCreditMeteringRulesRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/AiCreditsMetering.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CareMutationAccessibility.test.tsx,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerCenterShellAccessibility.test.tsx,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerFollowUpFeedbackApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerFollowUpOverviewApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerFollowUpTimelineApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerImportApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerImportBoundary.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerImportDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerTimelineApiRoutes.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerTimelineDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/CustomerTimelineDrawer.test.tsx,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/EntitlementUsageView.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpContactSafetyDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpCustomerTimelineDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpMessageDeliveryDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpMessageDraftApiRoutes.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpMessageDraftDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpMessageDraftService.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpOperationsDashboardApiRoutes.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpOperationsDashboardDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpOperationsDashboardRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpPathAnalysis.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpPathAnalysisApiRoutes.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpPathEnrollmentApiRoutes.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpPathEnrollmentDomain.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/FollowUpPathEnrollmentService.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/HisConnectionApiRoutes.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/HisConnectionCredentialApiRoutes.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/HisConnectionCredentialCompensationJobQueueRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/HisConnectionCredentialCompensationOperationRepository.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
src/modules/institution/tests/HisConnectionCredentialCompensationRetryPolicy.test.ts,business-module,SPLIT_REVIEW,src/modules/<business-domain>/,high,4-8,yes,pending,大型聚合模块，按业务领域分批拆分。
